uid,data_provider,region,lat,lon,date,time,abun,severity,distance_to_water_m
vbxw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.41,-78.3,20201019,0:01:00,0.472,1,46
vbyu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65436,-79.01464618,20160915,0:01:00,43.568,2,112
vbza,Indiana_State_Department_of_Health,midwest,40.77949407,-85.63747222,20180827,19:30:00,466.748,3,0
vbzr,EPA_Central_Data_Exchange,midwest,47.513167,-90.148667,20160418,0:01:00,0.317905892,1,0
vbzu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86095246,-78.76533863,20130904,0:01:00,18.153,1,924
vcat,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.31,-79.11611477,20200722,0:01:00,15.975,1,373
vcbc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65035071,-79.26693758,20160607,0:01:00,9.682,1,466
vcbi,EPA_National_Aquatic_Research_Survey,west,39.54188,-119.7789,20170530,0:01:00,21.343,2,102
vcbk,California_Environmental_Data_Exchange_Network,west,37.8208,-121.5,20130521,19:50:00,953.9195,3,76
vcbx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68306016,-79.20618332,20151207,0:01:00,74.55,2,1175
vccy,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.66884792,-79.23258102,20160406,0:01:00,9.488,1,495
vcdt,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.87632551,-78.88837676,20210805,0:01:00,26.971,2,669
vcee,California_Environmental_Data_Exchange_Network,west,37.2486,-120.851,20210608,17:00:00,5475,4,488
vcex,Indiana_State_Department_of_Health,midwest,39.58638333,-84.99486667,20170613,13:55:00,26.913,2,0
vcfg,California_Environmental_Data_Exchange_Network,west,34.4142,-119.556,20130327,15:31:00,2452.5,4,299
vcgd,Connecticut_State_Department_of_Public_Health,northeast,41.91411,-72.70472,20190805,18:45:00,227.448,3,0
vcgg,California_Environmental_Data_Exchange_Network,west,37.8819,-121.652,20201020,19:10:00,2083.925,4,2943
vcgs,California_Environmental_Data_Exchange_Network,west,37.2583,-120.475,20130402,18:00:00,4604.456,4,993
vchl,California_Environmental_Data_Exchange_Network,west,37.5394,-121.122,20160308,19:00:00,5205,4,335
vcho,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.8592754,-78.75191629,20130313,0:01:00,0.871,1,422
vchr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67278689,-79.22526481,20210805,0:01:00,0.67,1,326
vcjb,Pennsylvania_Department_of_Environmental_Protection,northeast,41.80691,-77.19744,20210802,12:45:00,66.267,2,0
vcks,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6706311,-79.22926895,20150610,0:01:00,2.42,1,760
vckz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.90086027,-79.08474063,20170816,0:01:00,26.141,2,218
vcle,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.742,-79.24009179,20161213,0:01:00,47.199,2,171
vcmw,California_Environmental_Data_Exchange_Network,west,37.5477,-121.085,20190813,16:10:00,615.2435,3,566
vcmx,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.21155,-97.00559,20160906,0:01:00,15.435,1,26
vcne,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.44,-78.86451482,20190619,0:01:00,1.315,1,512
vcpe,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68902185,-79.19511013,20200513,0:01:00,5.474,1,790
vcph,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.90983565,-79.156575,20211108,0:01:00,83.506,2,822
vcqd,California_Environmental_Data_Exchange_Network,west,37.3725,-120.923,20140305,20:20:00,1813.6355,4,361
vcqe,California_Environmental_Data_Exchange_Network,west,38.785,-121.653,20200521,16:45:00,4980,4,66
vcqk,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68793065,-79.19713692,20201119,0:01:00,216.874,3,686
vcrr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.72303542,-79.13193362,20180827,0:01:00,2.541,1,916
vcrs,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63935885,-79.28735377,20180110,0:01:00,23.104,2,575
vcry,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.62884605,-79.30688016,20150324,0:01:00,2.033,1,716
vcse,California_Environmental_Data_Exchange_Network,west,37.2764,-120.954,20140812,17:15:00,6180,4,641
vcuz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67720493,-79.21705878,20190516,0:01:00,60.996,2,409
vcwq,California_Environmental_Data_Exchange_Network,west,37.4363,-120.036,20210714,19:40:00,6955,4,622
vcxj,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.11775544,-94.63771926,20190708,0:01:00,1266.3,4,9
vdbb,California_Environmental_Data_Exchange_Network,west,37.1145,-120.89,20210129,16:00:00,5647.5,4,1451
vdcz,Pennsylvania_Department_of_Environmental_Protection,northeast,39.902,-75.17832,20171205,15:35:00,2.867,1,0
vddh,California_Environmental_Data_Exchange_Network,west,35.6,-119.61,20150210,16:45:00,2689.5,4,331
vddt,California_Environmental_Data_Exchange_Network,west,37.3992,-121.032,20170314,18:30:00,5432.5,4,1815
vdeb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.329,-79.11433515,20200128,0:01:00,17.427,1,508
vdes,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.9028479,-79.10064858,20180711,0:01:00,69.087,2,215
vdfb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.46,-78.86973462,20190619,0:01:00,8.531,1,651
vdfe,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65655193,-79.25541948,20130904,0:01:00,2.832,1,50
vdfk,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.478,-79.05684353,20160614,0:01:00,1.598,1,224
vdgn,California_Environmental_Data_Exchange_Network,west,37.2764,-120.954,20130813,17:15:00,5052.5,4,641
vdgq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.478,-79.0566458,20160518,0:01:00,29.191,2,223
vdht,California_Environmental_Data_Exchange_Network,west,37.1366,-120.762,20170509,22:00:00,6165,4,599
vdhu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.95,-76.61,20210930,0:01:00,70.6,2,0
vdij,California_Environmental_Data_Exchange_Network,west,33.4779,-117.142,20180829,14:25:00,4344.5,4,408
vdil,California_Environmental_Data_Exchange_Network,west,38.2361,-121.419,20161114,17:40:00,2148.979995,4,276
vdiu,California_Environmental_Data_Exchange_Network,west,33.513,-117.269,20180516,15:11:00,4003,4,4505
vdjn,US_Army_Corps_of_Engineers,south,39.267492,-79.997219,20140702,17:30:00,0.008111511,1,0
vdkj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.03,-78.68828446,20200916,0:01:00,13.071,1,0
vdmd,California_Environmental_Data_Exchange_Network,west,36.7723,-121.788,20130925,15:30:00,5648.75,4,29
vdml,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.8254906,20200722,0:01:00,726.623,3,817
vdmx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.01947151,20160719,0:01:00,10.892,1,0
vdna,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71768586,-79.14186983,20180828,0:01:00,0.782,1,334
vdnx,California_Environmental_Data_Exchange_Network,west,38.1602,-121.206,20180619,14:20:00,2500.757,4,71
vdox,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.837,-79.001,20151112,0:01:00,726.719,3,0
vdpk,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.66831563,-79.2335697,20160607,0:01:00,130.463,3,374
vdpw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.72260958,-79.13272456,20130729,0:01:00,3.527,1,967
vdqk,California_Environmental_Data_Exchange_Network,west,39.3092,-121.595,20180124,22:25:00,5702.5,4,2716
vdra,California_Environmental_Data_Exchange_Network,west,37.2486,-120.851,20200512,18:20:00,5570,4,488
vdsh,California_Environmental_Data_Exchange_Network,west,36.7025,-121.709,20200318,21:25:00,4067.5,4,939
vdsn,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.03,-78.68927871,20201013,0:01:00,26.141,2,0
vdso,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67874858,-79.21419161,20180613,0:01:00,0.054,1,643
vdtq,EPA_Central_Data_Exchange,northeast,43.731667,-77.016667,20150814,0:01:00,20.34262884,2,0
vdtu,EPA_Central_Data_Exchange,midwest,43.466667,-82,20180404,0:01:00,0.457859641,1,0
vdtv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.78398077,20171214,0:01:00,14.523,1,468
vdve,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.90977353,-79.15607788,20211108,0:01:00,752.28,3,767
vdvw,EPA_Central_Data_Exchange,northeast,43.716667,-78.026667,20170816,0:01:00,18.57622159,1,0
vdxh,US_Army_Corps_of_Engineers,northeast,41.905091,-78.942054,20140827,19:25:00,5.735543478,1,0
vdxs,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.74570225,20150716,0:01:00,4.128,1,988
vdxy,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.60595,-78.99451267,20160915,0:01:00,10.892,1,1478
vdya,California_Environmental_Data_Exchange_Network,west,37.1366,-120.762,20180410,21:00:00,7995,4,599
vdyn,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.76,-79.08185708,20200924,0:01:00,9.831,1,889
vdyv,California_Environmental_Data_Exchange_Network,west,34.413,-119.694,20140731,18:15:00,236.18,3,579
veae,California_Environmental_Data_Exchange_Network,west,36.6519,-120.632,20190118,16:00:00,2119.7465,4,525
veco,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.7179254,-79.14142492,20180611,0:01:00,2.991,1,368
vedi,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.87101482,-78.84587268,20180809,0:01:00,1.452,1,418
vedz,California_Environmental_Data_Exchange_Network,west,37.9718,-121.374,20170109,18:30:00,2271.946665,4,0
veeq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.89635705,-79.04869916,20150824,0:01:00,53.25,2,2145
vefa,California_Environmental_Data_Exchange_Network,west,38.2361,-121.419,20170314,16:40:00,3445.59333,4,276
vefj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.72079978,-79.13608606,20140604,0:01:00,6.39,1,945
vefu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70219612,-79.17064035,20180809,0:01:00,1.743,1,190
vegf,California_Environmental_Data_Exchange_Network,west,37.3609,-120.549,20210129,0:15:00,2497.5005,4,539
vegg,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.74,-79.88,20170608,0:01:00,853.455,3,226
vegp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.72239666,-79.13312003,20130919,0:01:00,0.726,1,997
vehc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.01447869,20150707,0:01:00,8.714,1,0
veiu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70075893,-79.17330978,20130627,0:01:00,0.073,1,76
veiy,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.74,-79.02,20210805,0:01:00,148.495,3,0
vejz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6311083,-79.30267828,20150707,0:01:00,462.539,3,1054
vemb,Connecticut_State_Department_of_Public_Health,northeast,41.53057,-71.80975,20190806,15:01:00,11.3724,1,0
veno,EPA_Central_Data_Exchange,midwest,42.11,-81.575,20150425,0:01:00,1.517114286,1,0
veom,California_Environmental_Data_Exchange_Network,west,36.9836,-120.5,20160308,23:55:00,5257.5,4,129
veor,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.85635607,-78.72855148,20140813,0:01:00,0.641,1,759
veph,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.16894,-79.07078389,20130801,0:01:00,214.937,3,836
veqq,California_Environmental_Data_Exchange_Network,west,32.7414,-117.083,20140924,14:01:00,2391.5,4,2032
verg,New_Mexico_Environment_Department,west,35.335559,-103.534448,20160714,0:01:00,27.80644681,2,0
verl,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.435,-78.86327201,20140812,0:01:00,8.714,1,410
verq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.83646,-78.9763,20151207,0:01:00,14.124,1,0
vesp,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.76866665,-75.31788333,20200916,11:20:00,19.19000006,1,0
veuv,EPA_Central_Data_Exchange,midwest,43.466667,-82,20130331,0:01:00,0.143567873,1,0
veva,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.21159,-78.92690384,20140604,0:01:00,186.33,3,2229
vewc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.64607,-78.67635349,20160810,0:01:00,9.682,1,255
vewq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.73,-77.44,20190930,0:01:00,15.249,1,162
vexv,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.51301083,-95.70121672,20210816,0:01:00,366.812,3,9
veyl,US_Army_Corps_of_Engineers,south,39.618217,-79.969962,20140904,13:10:00,0.173461539,1,0
veyr,California_Environmental_Data_Exchange_Network,west,38.3677,-121.521,20161114,16:20:00,1796.019995,4,0
vezl,EPA_National_Aquatic_Research_Survey,northeast,41.63079,-75.5482,20170803,0:01:00,33.7,2,0
vezx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.172,-79.05170241,20130905,0:01:00,5.204,1,888
vfaj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.81157114,20190910,0:01:00,27.956,2,411
vfbq,Wyoming_Department_of_Environmental_Quality,west,41.34814,-109.45381,20190912,18:30:00,21107.59654,5,253
vfcg,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86079718,-78.76409583,20130821,0:01:00,16.136,1,826
vfct,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.64776909,-79.27173266,20171115,0:01:00,0.569,1,731
vfen,US_Army_Corps_of_Engineers,northeast,42.027378,-78.967089,20130730,18:15:00,72.75691176,2,0
vfer,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67,-79.04952732,20200603,0:01:00,12.863,1,307
vfgn,California_Environmental_Data_Exchange_Network,west,37.2953,-120.85,20130108,20:00:00,4265,4,9
vfhj,EPA_Central_Data_Exchange,midwest,44.761667,-82.783333,20170401,0:01:00,0.356936823,1,0
vfjt,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,37.78239812,-97.53105031,20180529,0:01:00,151.83,3,0
vfkh,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.9054256,-79.12127922,20191017,0:01:00,1.452,1,362
vfla,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86328171,-78.78398077,20140922,0:01:00,144.502,3,1970
vfnc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.028,-78.716,20160712,0:01:00,297.981,3,0
vfnt,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71608898,-79.14483586,20130812,0:01:00,15.249,1,353
vfnu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.82673341,20200827,0:01:00,51.919,2,943
vfnz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.66538801,-79.23900743,20171018,0:01:00,82.296,2,252
vfps,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.66528,-96.99194,20210719,0:01:00,8.396,1,0
vfqg,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71505101,-79.14676378,20160727,0:01:00,40.488,2,530
vfrb,California_Environmental_Data_Exchange_Network,west,37.2639,-120.906,20170628,19:05:00,5032.5,4,689
vfrj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.71910613,20131112,0:01:00,0.138,1,537
vfrk,US_Army_Corps_of_Engineers,northeast,42.038186,-78.908886,20160608,17:00:00,0.32919708,1,0
vfrq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68836,-78.70394385,20161005,0:01:00,14.341,1,0
vfrw,EPA_Central_Data_Exchange,midwest,42.383333,-87,20130803,0:01:00,0.305021924,1,0
vfry,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.47745,-76.81692,20130806,0:01:00,526.45,3,0
vfsb,California_Environmental_Data_Exchange_Network,west,35.1117,-118.615,20161216,17:33:00,1401.75,4,46
vfsy,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.03,-78.67635349,20200128,0:01:00,1.67,1,221
vfte,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.69974757,-79.17518827,20131106,0:01:00,6.1,1,319
vfth,Pennsylvania_Department_of_Environmental_Protection,northeast,39.88391,-76.37083,20170830,14:37:00,5.733,1,0
vftu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.039,-79.08709707,20130725,0:01:00,14.401,1,125
vfty,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71696727,-79.14320454,20180730,0:01:00,3.2,1,282
vfvd,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.07775,-96.9059,20170717,0:01:00,145.53,3,0
vfvn,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.573,-78.93311789,20130624,0:01:00,68.318,2,1175
vfvo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.90787908,-79.14091561,20201022,0:01:00,594.708,3,311
vfwn,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.73,-77.44,20180801,0:01:00,0.617,1,162
vfwq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.90160563,-79.09070611,20171115,0:01:00,1397.092,4,437
vfxp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.44,-78.86376913,20190510,0:01:00,0.417,1,572
vfxw,Wyoming_Department_of_Environmental_Quality,west,42.0786,-110.15333,20210927,17:08:00,1728.38863,4,54
vfyc,California_Environmental_Data_Exchange_Network,west,36.8698,-121.815,20180424,18:05:00,6612.5,4,290
vfzr,EPA_National_Aquatic_Research_Survey,south,33.67333,-86.16453,20170814,0:01:00,486.099,3,0
vgcu,California_Environmental_Data_Exchange_Network,west,37.8717,-121.526,20180515,17:40:00,1077.6665,4,75
