data_provider,region,lat,lon,severity,year,month,day,season,hour,minute,second,am,bacteria_counts,log_density,log_distance_to_water_m
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.83692445,2,2021,6,28,summer,0,1,0,1,20K - <100K,10.028179996493446,6.082218910376446
California_Environmental_Data_Exchange_Network,west,37.5477,-121.085,3,2015,7,14,summer,16,0,0,0,100K - <1M,13.264149356990007,6.338594078203183
California_Environmental_Data_Exchange_Network,west,37.515,-121.012,3,2014,7,8,summer,18,40,0,0,100K - <1M,11.870956489016562,6.536691597591305
California_Environmental_Data_Exchange_Network,west,38.307,-121.794,4,2016,4,19,spring,22,10,0,0,1M - <10M,14.731019384229896,5.5254529391317835
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.8648656,-78.79665743,2,2015,7,7,summer,0,1,0,1,20K - <100K,10.20166436208055,7.013915474810528
New_Mexico_Environment_Department,west,36.84907,-107.60725,1,2017,10,18,fall,0,1,0,1,<20K,8.005367067316664,0.0
Pennsylvania_Department_of_Environmental_Protection,northeast,41.74806,-75.25042,1,2019,8,21,summer,15,50,0,0,<20K,9.497997444115459,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68971383,-79.19382485,2,2019,9,4,fall,0,1,0,1,20K - <100K,10.443949645430425,6.787844982309579
California_Environmental_Data_Exchange_Network,west,34.9638,-120.642,4,2013,3,28,spring,17,35,0,0,1M - <10M,15.638041685859083,5.820082930352362
California_Environmental_Data_Exchange_Network,west,34.9354,-120.356,4,2018,12,1,winter,19,20,0,0,1M - <10M,15.62748106780846,5.209486152841421
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.87219497,-78.85531803,1,2019,5,16,spring,0,1,0,1,<20K,9.36990494164752,4.553876891600541
California_Environmental_Data_Exchange_Network,west,37.1951,-120.561,4,2013,7,9,summer,21,40,0,0,1M - <10M,14.954223941366818,7.655390644826152
EPA_Central_Data_Exchange,midwest,48.0825,-89.252383,1,2013,4,16,spring,0,1,0,1,<20K,5.730099782973574,0.0
New_Mexico_Environment_Department,west,32.86474,-108.57381,1,2019,10,1,fall,21,4,0,0,<20K,4.30406509320417,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6854821,-79.20168484,1,2015,2,11,winter,0,1,0,1,<20K,8.197263371414335,6.650279048587422
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86141831,-78.76906706,1,2013,11,6,fall,0,1,0,1,<20K,9.429315246418172,6.907755278982137
California_Environmental_Data_Exchange_Network,west,38.2399,-121.565,4,2015,9,15,fall,15,30,0,0,1M - <10M,15.54495126279307,6.582025138892826
California_Environmental_Data_Exchange_Network,west,37.9674,-121.464,3,2020,2,18,winter,18,20,0,0,100K - <1M,13.764914914898279,4.820281565605037
California_Environmental_Data_Exchange_Network,west,37.4419,-121.003,4,2014,2,10,winter,20,20,0,0,1M - <10M,15.336861023744305,6.77078942390898
California_Environmental_Data_Exchange_Network,west,41.0491,-121.762,4,2021,6,23,summer,16,45,0,0,1M - <10M,15.19742032076634,8.617400451833262
EPA_Central_Data_Exchange,midwest,43.133333,-87.0,1,2019,4,4,spring,0,1,0,1,<20K,5.442417710521793,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.69610136,-79.18196071,1,2015,9,9,fall,0,1,0,1,<20K,6.587550014824796,6.045005314036012
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.329,-79.11448345,3,2020,1,28,winter,0,1,0,1,100K - <1M,12.200869130698576,6.238324625039508
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67709847,-79.21725651,2,2019,5,16,spring,0,1,0,1,20K - <100K,10.304777289233812,5.996452088619021
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.69407864,-79.18571769,2,2016,10,18,fall,0,1,0,1,20K - <100K,10.630794584742778,5.8664680569332965
US_Army_Corps_of_Engineers,northeast,42.027378,-78.967089,2,2020,8,17,summer,16,30,0,0,20K - <100K,10.389426044794169,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.742,-79.21299855,3,2015,8,6,summer,0,1,0,1,100K - <1M,12.619628270300169,7.252053951852814
California_Environmental_Data_Exchange_Network,west,36.7723,-121.788,4,2014,8,27,summer,16,45,0,0,1M - <10M,15.595956267292056,3.367295829986474
California_Environmental_Data_Exchange_Network,west,37.4788,-121.068,4,2014,6,10,summer,17,45,0,0,1M - <10M,15.51433203153306,4.969813299576001
Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.22602,-95.44557,2,2017,9,5,fall,0,1,0,1,20K - <100K,11.065778617867421,2.9444389791664403
Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.38889,-97.09306,4,2017,6,19,summer,0,1,0,1,1M - <10M,14.792124689821534,2.1972245773362196
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.69897574,-79.17662185,1,2014,6,10,summer,0,1,0,1,<20K,8.691818541575723,5.4680601411351315
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.62871298,-79.30712733,1,2015,4,22,spring,0,1,0,1,<20K,9.003562174748238,6.559615237493242
Connecticut_State_Department_of_Public_Health,northeast,41.424144,-73.206937,2,2018,9,17,fall,14,30,0,0,20K - <100K,10.542917450590085,0.0
EPA_National_Aquatic_Research_Survey,west,39.06453,-108.0687,2,2017,7,24,summer,0,1,0,1,20K - <100K,10.919171028288318,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.73386,-79.07894048,1,2015,10,14,fall,0,1,0,1,<20K,7.395107546562485,6.0867747269123065
California_Environmental_Data_Exchange_Network,west,36.8739,-121.745,4,2017,12,13,winter,0,0,0,1,1M - <10M,15.79789038680098,7.674152921281675
US_Army_Corps_of_Engineers,midwest,41.299298,-80.758329,1,2020,9,18,fall,12,25,0,0,<20K,9.812139513076822,3.6375861597263857
Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.691,-100.924,2,2017,10,30,fall,0,1,0,1,20K - <100K,10.694215061434937,0.0
California_Environmental_Data_Exchange_Network,west,36.9425,-121.445,4,2014,8,27,summer,14,45,0,0,1M - <10M,15.929353526361442,5.823045895483019
Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.6375,-95.457,3,2016,7,25,summer,0,1,0,1,100K - <1M,11.928439908931395,0.0
Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.89589,-98.04562,3,2015,6,29,summer,0,1,0,1,100K - <1M,13.73669459752856,3.044522437723423
EPA_National_Aquatic_Research_Survey,south,33.53819,-99.89924,3,2017,10,2,fall,0,1,0,1,100K - <1M,11.737675724836684,2.5649493574615367
Pennsylvania_Department_of_Environmental_Protection,northeast,41.33308,-75.88667,4,2018,10,17,fall,14,53,0,0,1M - <10M,13.894814223382577,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.33,-79.07350275,2,2018,8,6,summer,0,1,0,1,20K - <100K,10.05044096549229,5.793013608384144
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.89840679,-79.06510424,2,2016,7,19,summer,0,1,0,1,20K - <100K,10.56429231017482,6.90875477931522
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.03,-78.70344673,3,2021,9,21,fall,0,1,0,1,100K - <1M,12.232480858806476,5.337538079701318
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65873434,-79.2513659,1,2021,8,5,summer,0,1,0,1,<20K,8.939056445334039,6.206575926724928
California_Environmental_Data_Exchange_Network,west,37.2764,-120.954,4,2016,4,12,spring,18,0,0,0,1M - <10M,15.719482017799256,6.46302945692067
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88,-79.12397476,3,2019,6,19,summer,0,1,0,1,100K - <1M,12.5854367330402,6.171700597410915
EPA_Central_Data_Exchange,midwest,47.85615,-88.041917,1,2016,8,25,summer,0,1,0,1,<20K,9.161045080251306,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.83891295,2,2021,7,22,summer,0,1,0,1,20K - <100K,9.973666387157374,6.220590170099739
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.045,-79.0919416,1,2013,7,25,summer,0,1,0,1,<20K,7.692113339595466,6.293419278846481
New_Mexico_Environment_Department,west,32.901948,-107.294449,1,2020,8,5,summer,17,32,0,0,<20K,9.799847777776368,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.87545592,-78.88141702,1,2021,3,17,spring,0,1,0,1,<20K,6.587550014824796,6.61472560020376
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.85818842,-78.74321663,1,2013,4,10,spring,0,1,0,1,<20K,8.17695386822578,7.048386408721883
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.75390479,1,2016,1,26,winter,0,1,0,1,<20K,6.587550014824796,6.960347729101308
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.03,-78.68405891,1,2020,6,24,summer,0,1,0,1,<20K,9.71842223507111,5.017279836814924
California_Environmental_Data_Exchange_Network,west,34.9354,-120.356,4,2019,1,17,winter,0,0,0,1,1M - <10M,15.46704964641701,5.209486152841421
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.03,-78.67411643,1,2019,12,10,winter,0,1,0,1,<20K,8.602636673233706,6.028278520230698
California_Environmental_Data_Exchange_Network,west,37.6031,-121.132,4,2015,4,22,spring,16,30,0,0,1M - <10M,14.475176443355986,2.1972245773362196
California_Environmental_Data_Exchange_Network,west,37.3204,-120.983,4,2020,4,14,spring,16,0,0,0,1M - <10M,15.679203016737636,5.8664680569332965
California_Environmental_Data_Exchange_Network,west,37.3978,-120.96,4,2014,4,8,spring,18,50,0,0,1M - <10M,14.418000268061496,6.53813982376767
US_Army_Corps_of_Engineers,south,38.990048,-80.475553,1,2018,7,24,summer,16,30,0,0,<20K,6.415096959171596,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86890296,-78.82897047,1,2017,4,18,spring,0,1,0,1,<20K,8.248529124800218,5.60947179518496
California_Environmental_Data_Exchange_Network,west,37.9495,-121.182,4,2020,4,29,spring,15,0,0,0,1M - <10M,15.0590704506276,7.31986492980897
California_Environmental_Data_Exchange_Network,west,37.6413,-121.229,4,2015,4,8,spring,16,51,0,0,1M - <10M,14.46577789892577,2.1972245773362196
California_Environmental_Data_Exchange_Network,west,36.7025,-121.709,4,2018,9,20,fall,17,0,0,0,1M - <10M,15.702958923153425,6.844815479208263
California_Environmental_Data_Exchange_Network,west,37.2764,-120.954,4,2020,7,14,summer,17,0,0,0,1M - <10M,15.690384933902836,6.46302945692067
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67193522,-79.22684669,1,2014,12,30,winter,0,1,0,1,<20K,8.667163717992533,6.180016653652572
California_Environmental_Data_Exchange_Network,west,37.8717,-121.526,3,2017,2,28,winter,18,0,0,0,100K - <1M,12.57623176793085,4.31748811353631
Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.16522,-96.91105,2,2013,6,24,summer,0,1,0,1,20K - <100K,10.548363184422374,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63166721,-79.30164017,1,2015,4,22,spring,0,1,0,1,<20K,6.776506992372183,7.02108396428914
California_Environmental_Data_Exchange_Network,west,37.9792,-121.57,3,2015,2,9,winter,19,30,0,0,100K - <1M,11.9989869735896,4.969813299576001
California_Environmental_Data_Exchange_Network,west,37.8817,-121.249,4,2016,5,17,spring,17,50,0,0,1M - <10M,15.161616838181542,6.669498089857879
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68836,-78.68977583,1,2016,5,11,spring,0,1,0,1,<20K,6.9930151229329605,6.423246963533519
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88741274,-78.97711334,1,2019,3,27,spring,0,1,0,1,<20K,6.833031732786201,5.966146739123692
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.64593268,-79.2751436,1,2019,1,15,winter,0,1,0,1,<20K,9.667258761673263,6.548219102762372
Indiana_State_Department_of_Health,midwest,38.78199034,-85.69828611,2,2019,5,28,spring,18,30,0,0,20K - <100K,11.11636558733258,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.47745,-76.81692,1,2014,1,27,winter,0,1,0,1,<20K,8.357024439263416,0.0
Pennsylvania_Department_of_Environmental_Protection,northeast,40.79748,-77.19545,4,2019,8,21,summer,13,50,0,0,1M - <10M,14.187901358343009,0.0
US_Army_Corps_of_Engineers,northeast,41.992305,-78.929219,2,2014,8,11,summer,17,15,0,0,20K - <100K,10.135115013498648,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.91458732,-79.19460497,3,2014,9,22,fall,0,1,0,1,100K - <1M,12.760486354657363,4.454347296253507
California_Environmental_Data_Exchange_Network,west,37.1366,-120.762,4,2021,1,12,winter,19,40,0,0,1M - <10M,15.642878454659696,6.395261598115449
California_Environmental_Data_Exchange_Network,west,35.3575,-120.812,4,2018,1,10,winter,16,0,0,0,1M - <10M,15.67208194845268,7.069874128458572
Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.150576,-96.930349,2,2017,7,10,summer,0,1,0,1,20K - <100K,11.32091714258673,2.5649493574615367
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.01437982,1,2015,6,22,summer,0,1,0,1,<20K,7.974188669286011,0.0
Pennsylvania_Department_of_Environmental_Protection,northeast,41.895,-76.23833,1,2017,4,17,spring,15,43,0,0,<20K,8.070906088787819,0.0
US_Army_Corps_of_Engineers,midwest,41.046103,-81.002774,2,2019,8,15,summer,14,30,0,0,20K - <100K,10.32236234755421,2.1972245773362196
Pennsylvania_Department_of_Environmental_Protection,northeast,39.76371,-78.66337,1,2020,9,14,fall,16,20,0,0,<20K,8.80492526261806,2.1972245773362196
California_Environmental_Data_Exchange_Network,west,37.3772,-121.058,4,2015,1,13,winter,20,30,0,0,1M - <10M,15.507449691910118,8.423980809694058
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88098401,-78.92566103,1,2016,4,6,spring,0,1,0,1,<20K,7.836764783264067,6.759255270663693
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.90502186,-79.11804791,2,2019,8,22,summer,0,1,0,1,20K - <100K,11.366870261503118,6.447305862541213
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68271417,-79.20682596,1,2016,5,9,spring,0,1,0,1,<20K,7.22983877815125,7.1204443723924875
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65924002,-79.25042666,1,2021,4,28,spring,0,1,0,1,<20K,5.8944028342648505,6.416732282512326
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.81505101,1,2019,12,10,winter,0,1,0,1,<20K,8.379539026117442,6.0473721790462776
Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.03917524,-95.69083603,3,2019,5,13,spring,0,1,0,1,100K - <1M,12.39244847265217,3.367295829986474
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.78,-79.1101827,1,2017,7,24,summer,0,1,0,1,<20K,7.697575346802343,6.802394763324311
EPA_Water_Quality_Data_Portal,midwest,44.83649,-93.45132,1,2013,8,20,summer,18,15,0,0,<20K,8.27410200229233,0.0
US_Army_Corps_of_Engineers,midwest,40.997554,-81.076051,1,2017,9,12,fall,15,0,0,0,<20K,9.780245895678089,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.24,-77.89,1,2020,6,17,summer,0,1,0,1,<20K,5.66988092298052,6.331501849893691
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.7027018,-79.16970111,1,2014,7,15,summer,0,1,0,1,<20K,8.684231891345675,5.717027701406222
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.94,-79.10365743,1,2021,8,24,summer,0,1,0,1,<20K,9.360310898552477,6.53813982376767
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.7135872,-79.14948265,1,2016,8,31,summer,0,1,0,1,<20K,7.189922170745808,6.400257445308821
California_Environmental_Data_Exchange_Network,west,39.1853,-121.704,4,2015,4,21,spring,22,0,0,0,1M - <10M,15.83805100563575,7.349873704738337
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88564251,-78.96294531,1,2018,4,11,spring,0,1,0,1,<20K,7.098375638590786,5.225746673713202
California_Environmental_Data_Exchange_Network,west,35.0228,-120.586,4,2019,12,4,winter,19,10,0,0,1M - <10M,15.659625257526256,6.974478911025045
EPA_Central_Data_Exchange,midwest,44.761667,-82.783333,1,2013,3,30,spring,0,1,0,1,<20K,5.135798437050262,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.742,-79.22691801,3,2016,5,9,spring,0,1,0,1,100K - <1M,11.831248278428511,7.0925737159746784
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86182205,-78.77229837,1,2014,3,19,spring,0,1,0,1,<20K,7.280697195384741,7.068172000388042
EPA_Central_Data_Exchange,midwest,48.0825,-89.252383,1,2018,8,28,summer,0,1,0,1,<20K,6.419994928147142,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.74,-79.02,4,2019,10,17,fall,0,1,0,1,1M - <10M,13.973798951350108,0.0
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.965,-79.08299406,3,2016,6,15,summer,0,1,0,1,100K - <1M,11.551280418846693,6.439350371100098
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.14,-79.069202,1,2021,6,23,summer,0,1,0,1,<20K,8.091933455979893,6.29156913955832
California_Environmental_Data_Exchange_Network,west,38.8121,-121.774,4,2016,3,7,spring,20,15,0,0,1M - <10M,15.2488077726795,2.1972245773362196
EPA_National_Aquatic_Research_Survey,northeast,44.73604,-74.06547,2,2017,8,30,summer,0,1,0,1,20K - <100K,10.866852691796211,0.0
California_Environmental_Data_Exchange_Network,west,37.3294,-122.086,4,2016,5,12,spring,18,40,0,0,1M - <10M,13.99943000411945,6.244166900663736
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63036309,-79.30406243,2,2015,9,9,fall,0,1,0,1,20K - <100K,10.818257128038343,6.833031732786201
EPA_National_Aquatic_Research_Survey,midwest,43.11824,-85.35632,2,2017,8,8,summer,0,1,0,1,20K - <100K,11.202861441625316,0.0
US_Army_Corps_of_Engineers,northeast,42.086392,-78.874325,1,2018,8,24,summer,14,40,0,0,<20K,7.763446388727362,0.0
California_Environmental_Data_Exchange_Network,west,37.8189,-121.358,4,2019,6,18,summer,15,0,0,0,1M - <10M,15.263077331039256,5.087596335232384
Pennsylvania_Department_of_Environmental_Protection,northeast,39.84528,-76.35111,1,2017,8,9,summer,14,55,0,0,<20K,9.341368634382587,0.0
US_Army_Corps_of_Engineers,northeast,41.693325,-80.07708,2,2015,6,23,summer,17,0,0,0,20K - <100K,11.105874099420692,3.912023005428146
California_Environmental_Data_Exchange_Network,west,36.6039,-119.467,4,2018,12,17,winter,18,45,0,0,1M - <10M,14.98489191752059,3.6635616461296463
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.172,-79.05150467,2,2013,8,1,summer,0,1,0,1,20K - <100K,11.268021871873454,6.799055862058796
NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.5,-79.06727408,1,2019,9,19,fall,0,1,0,1,<20K,8.939056445334039,0.0
