uid,data_provider,region,lat,lon,date,time,abun,severity,distance_to_water_m,month,season,is_near_water,abundance_class
wooj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.5,-79.06658201,2019-06-19,0:01:00,4.066,1,0.0,6,Summer,True,Low
wopx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67049803,-79.22951612,2015-06-22,0:01:00,17.064,1,790.0,6,Summer,False,Low
woqb,California_Environmental_Data_Exchange_Network,west,36.7085,-121.749,2018-03-03,18:27:00,8757.5,4,80.0,3,Spring,True,High
wosx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.51,-79.09347405,2017-07-26,0:01:00,2163.894,4,718.0,7,Summer,False,High
wotg,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71414611,-79.14844454,2016-05-11,0:01:00,0.924,1,673.0,5,Spring,False,Low
wotn,California_Environmental_Data_Exchange_Network,west,35.3575,-120.812,2019-05-21,15:15:00,7670.0,4,1176.0,5,Spring,False,High
wotv,California_Environmental_Data_Exchange_Network,west,37.5477,-121.085,2017-06-13,15:50:00,2972.9495,4,566.0,6,Summer,False,High
wouf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.742,-79.23338062,2016-07-19,0:01:00,52.863,2,743.0,7,Summer,False,Moderate
woun,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65043056,-79.26678928,2016-05-24,0:01:00,291.424,3,468.0,5,Spring,False,Moderate
wovo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.71786332,2013-09-11,0:01:00,2.075,1,407.0,9,Autumn,False,Low
wovt,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.54,-79.06495069,2019-06-19,0:01:00,0.944,1,763.0,6,Summer,False,Low
woxq,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.16522,-96.91105,2014-06-23,0:01:00,177.975,3,0.0,6,Summer,True,Moderate
woyb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.61133,-78.98233314,2016-08-31,0:01:00,382.312,3,356.0,8,Summer,False,Moderate
woyd,California_Environmental_Data_Exchange_Network,west,35.0164,-120.586,2016-01-20,19:30:00,2377.5,4,1783.0,1,Winter,False,High
woyi,EPA_Central_Data_Exchange,midwest,41.946667,-83.045,2018-08-11,0:01:00,10.58819345,1,0.0,8,Summer,True,Low
wozb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.61,-78.94753448,2019-09-01,0:01:00,84.149,2,0.0,9,Autumn,True,Moderate
wozi,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.01052397,2014-08-05,0:01:00,4.357,1,9.0,8,Summer,True,Low
wozp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88971093,-78.99550692,2020-02-03,0:01:00,15.83,1,393.0,2,Winter,False,Low
wpad,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.16,-79.09985102,2020-07-21,0:01:00,1.936,1,734.0,7,Summer,False,Low
wpbp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.235,-76.67,2016-07-20,0:01:00,12.344,1,342.0,7,Summer,False,Low
wpco,Wyoming_Department_of_Environmental_Quality,west,42.07923,-110.15352,2021-08-31,23:00:00,4197.99055,4,46.0,8,Summer,True,High
wpel,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.21155,-97.00559,2015-11-02,0:01:00,17.64,1,26.0,11,Autumn,True,Low
wpfv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.039,-79.08704764,2013-06-27,0:01:00,3.086,1,132.0,6,Summer,False,Low
wpgx,EPA_National_Aquatic_Research_Survey,south,32.94443,-96.45375,2017-06-06,0:01:00,219.076,3,0.0,6,Summer,True,Moderate
wphe,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.66331206,-79.24286327,2019-03-19,0:01:00,6.887,1,229.0,3,Spring,False,Low
wphy,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67196184,-79.22679726,2014-11-25,0:01:00,10.65,1,473.0,11,Autumn,False,Low
wpis,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.5065,-79.09505593,2016-07-21,0:01:00,40.664,2,1068.0,7,Summer,False,Low
wpjf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.13,-79.11235779,2019-07-01,0:01:00,107.469,3,1500.0,7,Summer,False,Moderate
wpjp,California_Environmental_Data_Exchange_Network,west,38.8121,-121.774,2014-01-14,18:10:00,6007.5,4,9.0,1,Winter,True,High
wpjt,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63076231,-79.30332092,2015-08-06,0:01:00,24.105,2,997.0,8,Summer,False,Low
wpla,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.91104686,-79.16626892,2013-06-04,0:01:00,0.67,1,920.0,6,Summer,False,Low
wplm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.16894,-79.07063559,2013-07-11,0:01:00,74.55,2,843.0,7,Summer,False,Moderate
wplt,California_Environmental_Data_Exchange_Network,west,38.0739,-121.212,2015-04-21,16:10:00,4145.2895,4,2898.0,4,Spring,False,High
wpmj,EPA_Central_Data_Exchange,midwest,45.45,-82.915,2016-03-29,0:01:00,0.256692492,1,0.0,3,Spring,True,Low
wpnc,EPA_Central_Data_Exchange,midwest,47.606167,-86.818833,2017-08-24,0:01:00,1.119293206,1,0.0,8,Summer,True,Low
wpob,California_Environmental_Data_Exchange_Network,west,35.3575,-120.812,2019-12-05,20:30:00,6747.5,4,1176.0,12,Winter,False,High
wppx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88,-79.1244691,2014-06-23,0:01:00,3.485,1,531.0,6,Summer,False,Low
wpqt,California_Environmental_Data_Exchange_Network,west,37.6399,-121.78,2020-07-14,15:00:00,6147.5,4,743.0,7,Summer,False,High
wprf,California_Environmental_Data_Exchange_Network,west,37.4972,-121.083,2017-01-10,18:00:00,5272.5,4,46.0,1,Winter,True,High
wprm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.74,-79.08022576,2017-09-18,0:01:00,70.435,2,548.0,9,Autumn,False,Moderate
wpth,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.9725,-94.67293,2013-07-08,0:01:00,451.395,3,0.0,7,Summer,True,Moderate
wptx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.13,-79.11131968,2020-07-23,0:01:00,34.613,2,1581.0,7,Summer,False,Low
wpuf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.77105556,2017-03-28,0:01:00,0.884,1,208.0,3,Spring,False,Low
wpvw,EPA_National_Aquatic_Research_Survey,midwest,38.46564,-95.73628,2017-06-11,0:01:00,22.889,2,0.0,6,Summer,True,Low
wpza,Indiana_State_Department_of_Health,midwest,39.58638333,-84.99486667,2018-08-21,14:15:00,453.645,3,0.0,8,Summer,True,Moderate
wpzu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.72333168,2014-02-24,0:01:00,5.215,1,433.0,2,Winter,False,Low
wqaz,California_Environmental_Data_Exchange_Network,west,36.9893,-121.533,2020-09-29,14:40:00,6487.5,4,164.0,9,Autumn,False,High
wqbb,EPA_National_Aquatic_Research_Survey,west,39.94522,-107.2176,2017-07-26,0:01:00,13.02,1,0.0,7,Summer,True,Low
wqcw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.54,-79.06485182,2019-06-19,0:01:00,5.664,1,753.0,6,Summer,False,Low
wqes,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.83717301,2021-06-28,0:01:00,87.137,2,441.0,6,Summer,False,Moderate
wqgr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65168145,-79.26446588,2015-10-12,0:01:00,1.941,1,573.0,10,Autumn,False,Low
wqhj,Pennsylvania_Department_of_Environmental_Protection,northeast,40.66638,-78.5438,2019-08-08,15:00:00,1.2665,1,9.0,8,Summer,True,Low
wqic,EPA_National_Aquatic_Research_Survey,west,36.69162,-106.6984,2017-07-13,0:01:00,70.015,2,0.0,7,Summer,True,Moderate
wqjd,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.79,-79.0302481,2019-10-17,0:01:00,29.046,2,241.0,10,Autumn,False,Low
wqjg,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68133021,-79.20939653,2016-12-13,0:01:00,2.625,1,1194.0,12,Winter,False,Low
wqka,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.83044999,-75.24813333,2016-08-24,14:40:00,1.312999964,1,364.0,8,Summer,False,Low
wqkb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.74918211,2015-09-22,0:01:00,114.085,3,1334.0,9,Autumn,False,Moderate
wqki,Pennsylvania_Department_of_Environmental_Protection,northeast,40.58816,-79.05065,2017-11-15,16:00:00,1.933,1,0.0,11,Autumn,True,Low
wqkw,California_Environmental_Data_Exchange_Network,west,37.6003,-121.224,2013-07-09,16:30:00,5520.0,4,1306.0,7,Summer,False,High
wqll,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.76050002,-75.20283333,2017-08-23,15:09:00,104.4000015,3,62.0,8,Summer,True,Moderate
wqlm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.15071,-78.85979214,2015-09-01,0:01:00,2876.237,4,71.0,9,Autumn,True,High
wqmf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.16,-79.09915894,2020-05-27,0:01:00,8.84,1,814.0,5,Spring,False,Low
wqmr,EPA_National_Aquatic_Research_Survey,south,37.40457,-87.52033,2017-06-12,0:01:00,22.911,2,0.0,6,Summer,True,Low
wqnq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.17,-79.07192087,2018-07-12,0:01:00,21.288,2,687.0,7,Summer,False,Low
wqos,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86269163,-78.7792581,2014-07-16,0:01:00,237.883,3,1584.0,7,Summer,False,Moderate
wqpe,US_Army_Corps_of_Engineers,northeast,40.434853,-80.002636,2013-09-03,13:30:00,0.135516827,1,0.0,9,Autumn,True,Low
wqqw,Indiana_State_Department_of_Health,midwest,39.74693889,-87.07598056,2016-06-01,17:50:00,113.497,3,9.0,6,Summer,True,Moderate
wqrc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.76509007,2016-10-26,0:01:00,10.65,1,322.0,10,Autumn,False,Low
wqrh,Connecticut_State_Department_of_Public_Health,northeast,41.424144,-73.206937,2015-08-26,14:00:00,36.51804,2,0.0,8,Summer,True,Low
wqst,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68835648,-79.19634598,2020-08-13,0:01:00,1.452,1,718.0,8,Summer,False,Low
wqsv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.97,-79.08447708,2021-06-23,0:01:00,0.342,1,430.0,6,Summer,False,Low
wqtd,California_Environmental_Data_Exchange_Network,west,37.6003,-121.224,2019-12-05,16:15:00,5645.0,4,1306.0,12,Winter,False,High
wqtj,EPA_Central_Data_Exchange,midwest,44.198333,-82.503333,2014-04-21,0:01:00,0.22382144,1,0.0,4,Spring,True,Low
wqtt,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.91253758,-79.17819989,2014-01-15,0:01:00,59.906,2,386.0,1,Winter,False,Moderate
wqvs,California_Environmental_Data_Exchange_Network,west,37.3222,-122.084,2019-02-11,19:30:00,5526.0455,4,573.0,2,Winter,False,High
wqwa,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.87908955,-78.91049876,2015-06-22,0:01:00,0.968,1,552.0,6,Summer,False,Low
wqxa,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68939446,-79.19441806,2019-12-05,0:01:00,732.965,3,836.0,12,Winter,False,Moderate
wqxd,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.03,-78.72,2019-10-09,0:01:00,135.27,3,0.0,10,Autumn,True,Moderate
wqxm,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.16522,-96.91105,2016-06-27,0:01:00,607.95,3,0.0,6,Summer,True,Moderate
wqxy,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71678097,-79.14355058,2018-08-22,0:01:00,1.78,1,286.0,8,Summer,False,Low
wqye,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.61,-78.95225715,2018-06-11,0:01:00,14.714,1,0.0,6,Summer,True,Low
wqyi,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.06,-78.76,2020-08-27,0:01:00,428.058,3,0.0,8,Summer,True,Moderate
wqzi,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68247464,-79.20727087,2016-05-24,0:01:00,6.535,1,1291.0,5,Spring,False,Low
wqzw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.01309454,2015-05-06,0:01:00,19.751,1,0.0,5,Spring,True,Low
wrbz,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.4159,-99.43133,2017-06-19,0:01:00,91.035,2,0.0,6,Summer,True,Moderate
wrcb,Connecticut_State_Department_of_Public_Health,northeast,41.707665,-73.382964,2017-08-24,14:15:00,72.657,2,0.0,8,Summer,True,Moderate
wrci,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65761652,-79.25344212,2013-05-01,0:01:00,1.259,1,239.0,5,Spring,False,Low
wrcj,Connecticut_State_Department_of_Public_Health,northeast,41.765319,-72.309495,2019-07-25,18:00:00,2.3166,1,0.0,7,Summer,True,Low
wrdh,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.16,-79.09935668,2020-05-27,0:01:00,10.608,1,788.0,5,Spring,False,Low
wrfu,Pennsylvania_Department_of_Environmental_Protection,northeast,41.80603,-77.19818,2021-09-16,15:05:00,24.467,2,9.0,9,Autumn,True,Low
wrfw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70240904,-79.17024488,2013-06-06,0:01:00,2.033,1,238.0,6,Summer,False,Low
wrgl,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.045,-79.0920899,2013-08-28,0:01:00,25.044,2,543.0,8,Summer,False,Low
wrha,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.13,-76.75,2018-06-27,0:01:00,7334.004,4,75.0,6,Summer,True,High
wrhn,California_Environmental_Data_Exchange_Network,west,32.9426,-117.084,2013-02-20,14:28:00,2868.25,4,1914.0,2,Winter,False,High
wril,US_Army_Corps_of_Engineers,northeast,41.580585,-78.5494,2019-07-24,16:00:00,0.242473118,1,0.0,7,Summer,True,Low
wrir,California_Environmental_Data_Exchange_Network,west,37.9674,-121.464,2017-02-28,17:00:00,618.5,3,124.0,2,Winter,False,Moderate
wrje,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88704006,-78.9741306,2018-12-06,0:01:00,2.578,1,467.0,12,Winter,False,Low
wrjo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.60595,-78.98904431,2016-05-25,0:01:00,41.417,2,881.0,5,Spring,False,Low
wrke,Indiana_State_Department_of_Health,midwest,41.55087787,-86.36162603,2018-05-21,14:30:00,3.802,1,0.0,5,Spring,True,Low
wrmw,Wyoming_Department_of_Environmental_Quality,west,42.075667,-106.878952,2020-07-15,19:30:00,2905.12027,4,105.0,7,Summer,False,High
wrni,California_Environmental_Data_Exchange_Network,west,38.2399,-121.565,2019-04-16,15:00:00,5735.0,4,722.0,4,Spring,False,High
wrnj,EPA_Central_Data_Exchange,midwest,41.965,-82.041667,2015-04-25,0:01:00,2.335509801,1,0.0,4,Spring,True,Low
wrnk,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.66458957,-79.24049044,2018-05-09,0:01:00,1.461,1,80.0,5,Spring,True,Low
wrop,California_Environmental_Data_Exchange_Network,west,34.0181,-117.369,2018-06-20,14:30:00,3545.5,4,100.0,6,Summer,False,High
wrox,EPA_Central_Data_Exchange,northeast,43.3833,-77.9894,2018-08-15,0:01:00,3.31301453,1,0.0,8,Summer,True,Low
wrpo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86632526,-78.80833984,2016-03-03,0:01:00,0.218,1,124.0,3,Spring,False,Low
wrpv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6577496,-79.25319495,2013-04-23,0:01:00,54.218,2,268.0,4,Spring,False,Moderate
wrqa,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,37.8418,-97.3669,2016-06-13,0:01:00,132.3,3,9.0,6,Summer,True,Moderate
wrqk,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.64135495,-79.28364623,2021-05-24,0:01:00,9.958,1,544.0,5,Spring,False,Low
wrqv,EPA_Central_Data_Exchange,northeast,42.416667,-79.8,2018-04-09,0:01:00,4.854463098,1,0.0,4,Spring,True,Low
wrrs,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.76866665,-75.31788333,2019-10-09,15:27:00,14.0,1,0.0,10,Autumn,True,Low
wrrx,California_Environmental_Data_Exchange_Network,west,37.515,-121.012,2013-08-13,17:30:00,7509.254,4,690.0,8,Summer,False,High
wrsr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.87362358,-78.86675187,2020-02-03,0:01:00,3.013,1,349.0,2,Winter,False,Low
wruj,California_Environmental_Data_Exchange_Network,west,36.7962,-121.782,2014-04-29,16:15:00,3562.5,4,26.0,4,Spring,True,High
wrul,California_Environmental_Data_Exchange_Network,west,38.5901,-121.731,2017-12-26,21:15:00,3370.0,4,1838.0,12,Winter,False,High
wrvi,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,37.14307,-95.28904,2021-09-27,0:01:00,58.511,2,9.0,9,Autumn,True,Moderate
wrxf,California_Environmental_Data_Exchange_Network,west,38.0455,-121.469,2018-01-11,20:10:00,1543.346,4,91.0,1,Winter,True,Moderate
wrxx,California_Environmental_Data_Exchange_Network,west,37.3133,-120.892,2013-01-08,16:50:00,4070.39,4,600.0,1,Winter,False,High
wrzt,California_Environmental_Data_Exchange_Network,west,34.4384,-119.906,2017-01-10,16:45:00,5805.0,4,207.0,1,Winter,False,High
wsac,US_Army_Corps_of_Engineers,northeast,42.024803,-78.964352,2013-06-11,16:30:00,0.724821429,1,0.0,6,Summer,True,Low
wsbf,EPA_Central_Data_Exchange,northeast,43.771667,-77.438333,2013-08-12,0:01:00,12.87755276,1,0.0,8,Summer,True,Low
wsbt,California_Environmental_Data_Exchange_Network,west,37.9718,-121.374,2017-03-14,17:50:00,3356.680005,4,0.0,3,Spring,True,High
wsbx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67065772,-79.22921952,2015-06-10,0:01:00,0.254,1,750.0,6,Summer,False,Low
wsch,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6717223,-79.22724216,2015-01-27,0:01:00,13.863,1,519.0,1,Winter,False,Low
wsdu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6501378,-79.26733305,2016-06-21,0:01:00,92.946,2,473.0,6,Summer,False,Moderate
wsfl,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.01660434,2015-10-12,0:01:00,99.118,2,0.0,10,Autumn,True,Moderate
wsgr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.83742157,2021-06-28,0:01:00,38.05,2,446.0,6,Summer,False,Low
wsho,California_Environmental_Data_Exchange_Network,west,37.2616,-120.906,2017-01-10,17:20:00,8272.5,4,616.0,1,Winter,False,High
wsie,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.64114203,-79.2840417,2021-06-17,0:01:00,3.227,1,533.0,6,Summer,False,Low
wsjp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67672587,-79.21794859,2019-07-02,0:01:00,17.79,1,373.0,7,Summer,False,Low
wsla,California_Environmental_Data_Exchange_Network,west,34.9576,-120.631,2013-06-24,19:48:00,1850.2935,4,1658.0,6,Summer,False,Moderate
wsli,California_Environmental_Data_Exchange_Network,west,37.3204,-120.983,2018-03-02,17:40:00,6560.0,4,353.0,3,Spring,False,High
wsln,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.80482,-99.93915,2017-06-12,0:01:00,837.9,3,0.0,6,Summer,True,Moderate
wsmt,Indiana_State_Department_of_Health,midwest,41.33056393,-85.38360833,2017-05-23,16:45:00,2.653,1,0.0,5,Spring,True,Low
wsot,EPA_Central_Data_Exchange,midwest,47.606167,-86.818833,2015-05-09,0:01:00,0.404320096,1,0.0,5,Spring,True,Low
wsou,Pennsylvania_Department_of_Environmental_Protection,northeast,40.073179,-76.894562,2018-06-20,13:42:00,18.4,1,9.0,6,Summer,True,Low
wspe,California_Environmental_Data_Exchange_Network,west,38.307,-121.794,2016-08-17,21:10:00,1534.026663,4,251.0,8,Summer,False,Moderate
wsqm,US_Army_Corps_of_Engineers,northeast,41.840964,-79.009164,2015-08-17,19:15:00,3.996666667,1,9.0,8,Summer,True,Low
